PlateThickness,InitialTemperature,HeatInput,ElectrodeVelocity,X,Y,Z,Delta Time
0.003,200,1000,0.003,0.025,0.02,0.003,13.44
0.003,240,1000,0.004,0.0,0.0,0.0015,0.0
0.005,180,1000,0.0035,0.0,0.025,0.0,0.0
0.005,180,900,0.0035,0.05,0.04,0.0,0.0
0.005,180,900,0.004,0.05,0.025,0.0,0.0
0.005,180,900,0.003,0.025,0.025,0.0025,16.42
0.004,200,1200,0.0035,0.05,0.02,0.002,9.74
0.004,180,1000,0.004,0.0,0.015,0.004,0.0
0.005,200,900,0.003,0.05,0.015,0.0,0.0
0.004,240,1000,0.003,0.05,0.025,0.0,0.0
0.003,240,1000,0.003,0.05,0.025,0.0015,0.0
0.005,200,900,0.003,0.0,0.0,0.005,0.0
0.005,200,1200,0.003,0.0,0.04,0.0025,0.0
0.005,240,1200,0.003,0.025,0.04,0.005,0.0
0.005,180,1200,0.0035,0.025,0.025,0.0,16.0
0.003,180,900,0.003,0.0,0.0,0.0015,0.0
0.005,240,1000,0.0035,0.025,0.0,0.0025,0.0
0.003,240,1200,0.003,0.05,0.04,0.0,0.0
0.003,200,900,0.0035,0.025,0.04,0.003,0.0
0.003,200,900,0.003,0.025,0.0,0.0015,0.0
0.005,180,1200,0.0035,0.025,0.015,0.0025,16.48
0.003,240,1000,0.0035,0.05,0.04,0.003,0.0
0.003,180,900,0.003,0.025,0.02,0.003,19.16
0.004,200,1200,0.0035,0.0,0.015,0.002,0.0
0.004,200,900,0.0035,0.0,0.04,0.002,0.0
0.003,180,1200,0.0035,0.05,0.0,0.0,0.0
0.003,200,1200,0.0035,0.0,0.015,0.003,16.48
0.004,180,1200,0.004,0.0,0.0,0.0,0.0
0.004,240,1200,0.0035,0.0,0.0,0.0,0.0
0.004,240,900,0.0035,0.05,0.0,0.002,0.0
0.004,240,1200,0.0035,0.05,0.0,0.0,0.0
0.003,200,1000,0.004,0.0,0.04,0.003,0.0
0.005,180,1200,0.004,0.025,0.02,0.005,16.42
0.003,240,900,0.0035,0.0,0.015,0.003,10.82
0.003,200,900,0.004,0.0,0.04,0.003,0.0
0.004,240,1200,0.003,0.025,0.015,0.002,15.62
0.005,240,1000,0.0035,0.05,0.0,0.0,0.0
0.004,200,1000,0.004,0.05,0.04,0.0,0.0
0.003,180,1200,0.0035,0.0,0.04,0.0,0.0
0.005,200,1000,0.003,0.0,0.0,0.005,0.0
0.005,200,900,0.0035,0.0,0.04,0.0025,0.0
0.004,240,1000,0.004,0.025,0.025,0.002,0.0
0.004,240,1000,0.004,0.025,0.025,0.0,0.0
0.003,180,1000,0.003,0.0,0.015,0.0,0.0
0.004,180,1200,0.004,0.0,0.04,0.0,0.0
0.004,180,1000,0.0035,0.0,0.025,0.002,16.2
0.005,180,1200,0.004,0.0,0.025,0.0,0.0
0.004,240,1200,0.003,0.0,0.0,0.0,0.0
0.005,200,1200,0.004,0.025,0.0,0.0,0.0
0.003,200,900,0.004,0.025,0.015,0.0015,0.0
0.004,200,1000,0.003,0.0,0.02,0.0,0.0
0.004,200,900,0.003,0.025,0.015,0.002,0.0
0.005,240,900,0.004,0.0,0.025,0.0,0.0
0.004,200,900,0.003,0.05,0.02,0.0,13.56
0.004,200,900,0.004,0.0,0.025,0.002,0.0
0.004,240,1000,0.0035,0.025,0.025,0.004,7.26
0.003,240,1000,0.004,0.0,0.015,0.0015,7.28
0.005,180,1200,0.004,0.025,0.04,0.0,0.0
0.004,240,1000,0.003,0.0,0.0,0.004,0.0
0.004,180,1000,0.0035,0.05,0.02,0.002,0.0
0.004,200,1200,0.003,0.025,0.02,0.004,23.16
0.004,200,1200,0.004,0.05,0.015,0.0,0.0
0.004,240,1000,0.0035,0.0,0.015,0.0,0.0
0.005,240,1000,0.003,0.05,0.04,0.0025,0.0
0.003,180,1200,0.004,0.05,0.015,0.0,0.0
0.004,200,900,0.004,0.05,0.04,0.0,0.0
0.004,240,900,0.003,0.0,0.015,0.004,0.0
0.004,200,1000,0.004,0.025,0.0,0.004,0.0
0.004,200,1000,0.0035,0.05,0.04,0.0,0.0
0.003,240,900,0.004,0.025,0.0,0.0,0.0
0.004,240,1200,0.0035,0.05,0.02,0.0,8.9
0.005,240,1200,0.004,0.05,0.0,0.0025,0.0
0.004,200,1200,0.003,0.0,0.015,0.004,7.38
0.004,200,900,0.0035,0.0,0.02,0.0,0.0
0.003,200,1000,0.0035,0.05,0.0,0.0,15.46
0.004,240,1000,0.003,0.05,0.04,0.0,0.0
0.004,180,900,0.003,0.0,0.0,0.004,0.0
0.004,200,1000,0.0035,0.05,0.02,0.0,16.6
0.004,240,900,0.004,0.0,0.015,0.004,0.0
0.003,200,1000,0.004,0.0,0.025,0.0,0.0
0.005,240,900,0.0035,0.025,0.02,0.0025,10.56
0.005,180,1200,0.0035,0.05,0.02,0.0025,3.76
0.004,200,1000,0.0035,0.025,0.02,0.002,3.0
0.004,180,1000,0.004,0.05,0.015,0.002,0.0
0.003,200,1000,0.0035,0.05,0.015,0.0,8.82
0.003,200,900,0.004,0.05,0.04,0.0,0.0
0.005,240,900,0.003,0.025,0.015,0.0,9.72
0.005,240,1000,0.004,0.025,0.02,0.0025,8.04
0.005,240,1000,0.0035,0.025,0.0,0.005,0.0
0.003,180,900,0.003,0.025,0.025,0.003,19.16
0.004,180,900,0.003,0.05,0.04,0.0,0.0
0.005,200,1200,0.003,0.025,0.02,0.0025,25.82
0.004,200,900,0.003,0.05,0.025,0.004,0.0
0.004,180,1000,0.004,0.025,0.0,0.002,0.0
0.005,180,900,0.004,0.0,0.025,0.005,0.0
0.005,200,1200,0.0035,0.0,0.025,0.0025,0.0
0.005,200,1000,0.004,0.025,0.015,0.0,1.22
0.005,240,900,0.003,0.025,0.015,0.0025,9.34
0.005,240,900,0.004,0.05,0.0,0.0025,0.0
0.004,200,1200,0.003,0.025,0.0,0.004,0.0
0.003,240,1000,0.003,0.05,0.02,0.0015,13.66
0.004,180,900,0.0035,0.0,0.015,0.0,14.66
0.003,200,1000,0.0035,0.05,0.02,0.0015,0.0
0.005,180,900,0.0035,0.05,0.015,0.0025,0.0
0.004,240,1000,0.0035,0.0,0.04,0.002,0.0
0.004,200,1000,0.004,0.025,0.0,0.0,0.0
0.004,240,1200,0.003,0.0,0.02,0.0,16.74
0.004,240,1200,0.0035,0.0,0.02,0.002,8.76
0.004,240,900,0.004,0.05,0.025,0.002,0.0
0.004,180,1000,0.004,0.025,0.04,0.002,0.0
0.004,240,1200,0.0035,0.025,0.04,0.002,0.0
0.005,180,1200,0.004,0.025,0.02,0.0025,16.62
0.003,180,1000,0.003,0.05,0.015,0.0015,0.0
0.005,240,1000,0.004,0.025,0.0,0.005,0.0
0.003,200,1200,0.003,0.0,0.015,0.0015,10.78
0.005,200,1000,0.0035,0.0,0.0,0.0025,0.0
0.004,200,1200,0.0035,0.025,0.015,0.0,12.1
0.004,240,1000,0.0035,0.05,0.0,0.002,0.0
0.004,200,1000,0.0035,0.025,0.0,0.004,0.0
0.003,200,1000,0.0035,0.025,0.0,0.0,6.2
0.004,180,1000,0.004,0.05,0.0,0.0,0.0
0.003,240,1200,0.004,0.05,0.04,0.0,0.0
0.004,240,1000,0.004,0.05,0.02,0.0,0.0
0.005,180,1000,0.003,0.0,0.04,0.0,0.0
0.005,180,900,0.004,0.025,0.04,0.005,0.0
0.004,180,900,0.003,0.0,0.02,0.004,12.22
0.004,200,900,0.003,0.025,0.025,0.002,0.0
0.004,180,1000,0.004,0.025,0.0,0.004,0.0
0.003,180,1000,0.004,0.025,0.04,0.003,4.12
0.005,240,1200,0.004,0.05,0.02,0.0025,0.0
0.005,180,1200,0.0035,0.025,0.02,0.0,22.7
0.005,180,900,0.003,0.0,0.015,0.005,0.0
0.003,180,1200,0.004,0.025,0.015,0.0,8.14
0.005,180,900,0.004,0.05,0.025,0.0025,0.0
0.003,180,900,0.0035,0.025,0.0,0.0015,0.0
0.003,240,900,0.004,0.0,0.0,0.0,0.0
0.003,240,900,0.004,0.0,0.025,0.0,4.92
0.005,180,1000,0.003,0.025,0.02,0.005,25.58
0.005,200,1200,0.004,0.025,0.04,0.005,0.0
0.003,180,1000,0.003,0.025,0.02,0.0015,0.0
0.004,240,1000,0.0035,0.05,0.04,0.0,0.0
0.005,180,1200,0.0035,0.05,0.0,0.0025,0.0
0.004,200,1200,0.0035,0.05,0.0,0.002,0.0
0.005,200,1000,0.004,0.05,0.025,0.0,0.0
0.004,180,900,0.003,0.0,0.015,0.0,5.62
0.004,200,1000,0.003,0.0,0.02,0.002,0.0
0.005,200,1200,0.0035,0.05,0.015,0.0,0.0
0.004,180,1000,0.003,0.05,0.015,0.0,0.0
0.004,200,1000,0.004,0.05,0.025,0.0,4.18
0.004,180,900,0.004,0.0,0.025,0.0,0.0
0.005,240,900,0.003,0.025,0.04,0.0,0.0
0.003,240,900,0.004,0.0,0.015,0.0,5.16
0.004,180,1200,0.0035,0.025,0.0,0.0,0.0
0.005,240,900,0.003,0.05,0.025,0.0025,0.0
0.005,200,1200,0.003,0.05,0.04,0.0025,0.0
0.003,180,900,0.003,0.0,0.015,0.003,0.0
0.004,200,1000,0.003,0.025,0.0,0.002,0.0
0.005,200,1000,0.004,0.0,0.015,0.0,0.0
0.004,180,900,0.0035,0.05,0.02,0.002,0.0
0.004,240,1200,0.0035,0.025,0.025,0.004,10.62
0.003,180,1200,0.003,0.05,0.0,0.0,0.0
0.004,200,900,0.0035,0.025,0.02,0.0,1.54
0.003,180,1000,0.003,0.025,0.0,0.0,0.0
0.005,240,1000,0.003,0.05,0.0,0.0025,0.0
0.005,200,900,0.0035,0.0,0.0,0.0025,0.0
0.005,240,900,0.003,0.05,0.02,0.0,5.5
0.003,240,1000,0.004,0.0,0.04,0.0015,0.0
0.004,240,1000,0.003,0.0,0.025,0.002,0.0
0.003,240,1000,0.003,0.05,0.02,0.0,13.82
0.005,240,900,0.003,0.0,0.04,0.0,0.0
0.004,240,1200,0.004,0.0,0.015,0.004,0.0
0.004,200,1000,0.0035,0.0,0.015,0.002,0.0
0.003,240,1200,0.0035,0.025,0.04,0.0,0.0
0.005,200,1200,0.004,0.025,0.015,0.005,5.72
0.004,200,1000,0.004,0.0,0.04,0.0,0.0
0.005,200,900,0.004,0.025,0.025,0.0,0.0
0.003,200,1000,0.004,0.05,0.02,0.0015,0.0
0.005,200,1000,0.004,0.0,0.015,0.005,0.0
0.004,200,1200,0.004,0.025,0.0,0.0,0.0
0.004,200,1200,0.004,0.025,0.0,0.004,0.0
0.005,180,1000,0.004,0.0,0.015,0.0,0.0
0.003,240,900,0.004,0.0,0.04,0.0,0.0
0.005,200,1000,0.004,0.025,0.02,0.0025,10.46
0.003,200,900,0.0035,0.0,0.02,0.003,3.18
0.003,180,900,0.003,0.025,0.04,0.0015,12.78
0.005,240,900,0.004,0.025,0.04,0.0025,0.0
0.005,200,900,0.003,0.05,0.04,0.0025,0.0
0.005,180,1200,0.003,0.025,0.04,0.0025,0.0
0.005,200,1200,0.003,0.0,0.02,0.0,19.32
0.004,240,900,0.003,0.05,0.015,0.002,0.0
0.003,180,1200,0.003,0.025,0.015,0.0,0.0
0.004,240,900,0.0035,0.025,0.02,0.002,12.68
0.004,240,1200,0.0035,0.0,0.015,0.004,0.0
0.005,240,1200,0.003,0.05,0.04,0.0025,0.0
0.003,200,1200,0.003,0.05,0.015,0.003,8.84
0.004,240,1200,0.004,0.025,0.0,0.002,0.0
0.003,240,900,0.003,0.05,0.0,0.0015,0.0
0.003,180,1000,0.004,0.0,0.02,0.0,0.0
0.005,200,1000,0.0035,0.05,0.015,0.0025,0.0
0.004,180,1200,0.0035,0.0,0.0,0.002,0.0
0.004,240,1200,0.0035,0.0,0.0,0.004,0.0
0.004,200,1200,0.003,0.025,0.02,0.0,23.34
0.004,240,1200,0.0035,0.05,0.0,0.002,0.0
0.004,200,1000,0.003,0.0,0.025,0.0,0.0
0.005,240,1200,0.0035,0.0,0.015,0.005,0.0
0.003,180,1200,0.004,0.0,0.02,0.003,0.0
0.003,240,1000,0.0035,0.0,0.04,0.003,0.0
0.003,200,900,0.0035,0.025,0.0,0.003,0.0
0.004,240,1200,0.004,0.025,0.015,0.002,6.0
0.003,200,1000,0.003,0.0,0.015,0.0,0.0
0.004,240,1000,0.003,0.05,0.015,0.0,0.0
0.003,200,900,0.004,0.0,0.02,0.0,0.0
0.003,200,900,0.0035,0.025,0.0,0.0015,0.0
0.003,200,900,0.003,0.025,0.025,0.003,12.02
0.003,240,900,0.004,0.025,0.04,0.0,0.0
0.003,200,1200,0.004,0.0,0.0,0.0015,0.0
0.005,240,1200,0.004,0.0,0.04,0.0,0.0
0.004,240,1000,0.003,0.05,0.015,0.002,0.0
0.003,180,1200,0.004,0.025,0.015,0.003,8.06
0.003,200,900,0.0035,0.025,0.015,0.0015,6.82
0.003,240,900,0.003,0.05,0.025,0.003,0.0
0.003,240,1000,0.0035,0.0,0.025,0.003,11.72
0.004,200,900,0.003,0.0,0.04,0.002,0.0
0.003,180,1000,0.003,0.05,0.0,0.0015,14.22
0.004,180,1200,0.0035,0.05,0.02,0.002,11.82
0.003,240,1000,0.004,0.025,0.015,0.0,0.0
0.004,180,1200,0.004,0.025,0.04,0.004,0.0
0.004,240,900,0.0035,0.0,0.02,0.0,2.42
0.005,240,1200,0.003,0.025,0.025,0.0,14.22
0.005,240,900,0.003,0.025,0.04,0.0025,0.0
0.005,240,900,0.004,0.025,0.02,0.0025,6.64
0.004,200,900,0.0035,0.025,0.015,0.0,0.0
0.004,200,900,0.004,0.05,0.04,0.002,0.0
0.005,200,1000,0.004,0.05,0.025,0.0025,0.0
0.005,180,900,0.003,0.025,0.0,0.005,0.0
0.005,200,1000,0.0035,0.0,0.025,0.0,0.0
0.004,180,1000,0.004,0.05,0.04,0.002,0.0
0.005,180,900,0.003,0.0,0.02,0.005,8.88
0.004,180,1200,0.0035,0.05,0.04,0.004,0.0
0.004,180,1200,0.004,0.025,0.025,0.0,0.0
0.005,200,900,0.0035,0.0,0.015,0.0,0.0
0.003,180,1000,0.003,0.0,0.04,0.003,15.2
0.005,180,1000,0.003,0.05,0.02,0.0,15.78
0.004,240,900,0.004,0.0,0.0,0.004,0.0
0.003,200,900,0.003,0.0,0.025,0.003,0.0
0.005,200,1200,0.0035,0.05,0.02,0.0025,0.0
0.004,240,1200,0.0035,0.0,0.025,0.0,0.0
0.005,200,1200,0.004,0.0,0.015,0.005,0.0
0.005,240,900,0.003,0.0,0.025,0.0,0.0
0.004,200,1200,0.003,0.025,0.0,0.002,0.0
0.004,180,1200,0.003,0.0,0.025,0.004,5.38
0.005,180,900,0.0035,0.025,0.015,0.0025,8.28
0.004,240,900,0.0035,0.0,0.025,0.0,0.0
0.005,200,1000,0.004,0.0,0.0,0.0025,0.0
0.004,240,900,0.004,0.0,0.0,0.002,0.0
0.005,240,1000,0.003,0.025,0.0,0.0,0.0
0.005,240,1000,0.0035,0.05,0.015,0.0025,0.0
0.005,180,900,0.004,0.025,0.0,0.0,0.0
0.005,240,1000,0.004,0.0,0.0,0.005,0.0
0.004,240,900,0.0035,0.05,0.04,0.0,0.0
0.004,200,1000,0.003,0.05,0.02,0.002,26.52
0.004,180,900,0.0035,0.025,0.015,0.002,0.0
0.004,240,1000,0.004,0.025,0.015,0.002,0.0
0.005,200,900,0.003,0.025,0.02,0.0,19.78
0.004,180,1200,0.004,0.025,0.0,0.004,0.0
0.004,240,1200,0.004,0.0,0.025,0.0,0.0
0.005,240,1200,0.004,0.025,0.0,0.005,0.0
0.004,240,1000,0.004,0.0,0.02,0.002,0.0
0.005,180,1200,0.0035,0.025,0.0,0.005,0.0
0.003,200,1200,0.003,0.025,0.02,0.0,1.1
0.004,180,1200,0.003,0.0,0.015,0.0,5.76
0.004,180,1000,0.003,0.05,0.02,0.002,17.2
0.003,180,1200,0.0035,0.025,0.04,0.0,11.94
0.004,240,1200,0.0035,0.025,0.015,0.004,10.9
0.005,200,1000,0.003,0.025,0.02,0.005,21.7
0.005,200,1200,0.003,0.025,0.02,0.0,25.96
0.004,240,1200,0.004,0.025,0.02,0.0,13.08
0.004,240,900,0.004,0.025,0.02,0.004,8.32
0.004,240,900,0.003,0.0,0.0,0.002,0.0
0.003,180,1200,0.004,0.05,0.025,0.0,0.0
0.004,180,900,0.0035,0.025,0.015,0.0,0.0
0.003,240,1000,0.004,0.0,0.02,0.003,13.78
0.004,200,900,0.004,0.05,0.0,0.002,0.0
0.005,200,1200,0.003,0.0,0.015,0.0,2.98
0.005,200,1000,0.004,0.025,0.0,0.0025,0.0
0.004,200,1000,0.0035,0.05,0.04,0.004,0.0
0.004,200,1200,0.0035,0.025,0.025,0.0,11.94
0.003,180,1000,0.0035,0.0,0.025,0.0,6.56
0.005,240,1200,0.003,0.05,0.02,0.0,14.66
0.005,240,1200,0.003,0.025,0.04,0.0025,0.0
0.005,240,900,0.004,0.0,0.015,0.0,0.0
0.005,240,900,0.003,0.0,0.015,0.0,0.0
0.004,180,1000,0.0035,0.025,0.015,0.0,0.0
0.004,240,1200,0.003,0.025,0.015,0.004,15.46
0.004,240,1200,0.003,0.025,0.0,0.0,0.0
0.004,240,900,0.003,0.05,0.015,0.0,0.0
0.004,240,1200,0.003,0.0,0.04,0.0,0.0
0.004,240,1000,0.004,0.025,0.015,0.0,0.0
0.003,180,1000,0.0035,0.025,0.0,0.003,0.0
0.004,200,1200,0.0035,0.0,0.025,0.002,0.0
0.004,200,900,0.004,0.05,0.015,0.002,0.0
0.005,180,900,0.0035,0.0,0.04,0.0,0.0
0.003,180,1000,0.004,0.0,0.025,0.0,1.06
0.003,200,1200,0.0035,0.05,0.025,0.0,0.0
0.004,180,900,0.0035,0.025,0.04,0.0,0.0
0.004,200,1000,0.004,0.05,0.02,0.004,11.76
0.005,180,1200,0.0035,0.0,0.04,0.0,0.0
0.003,200,1200,0.003,0.025,0.015,0.0,0.0
0.004,180,1200,0.003,0.0,0.0,0.002,0.0
0.005,240,1200,0.003,0.0,0.04,0.0025,0.0
0.003,240,1000,0.003,0.05,0.015,0.0015,0.0
0.005,240,900,0.0035,0.025,0.02,0.0,10.8
0.004,180,1000,0.003,0.025,0.02,0.002,0.0
0.004,180,1000,0.003,0.05,0.04,0.004,0.0
0.005,240,1200,0.003,0.05,0.015,0.0025,0.0
0.003,240,1200,0.0035,0.05,0.025,0.0,0.0
0.003,180,1200,0.0035,0.0,0.015,0.0015,0.0
0.005,240,900,0.0035,0.025,0.04,0.0,0.0
0.005,240,1200,0.004,0.0,0.04,0.0025,0.0
0.005,180,900,0.004,0.0,0.02,0.0025,0.0
0.003,240,1000,0.003,0.025,0.02,0.0,0.0
0.004,240,900,0.003,0.0,0.04,0.004,0.0
0.005,200,1000,0.003,0.05,0.04,0.0025,0.0
0.005,200,1200,0.0035,0.0,0.015,0.0025,0.0
0.003,240,1000,0.004,0.05,0.025,0.003,0.0
0.005,180,1200,0.0035,0.0,0.02,0.0025,5.32
0.004,240,1000,0.003,0.05,0.0,0.002,0.0
0.005,180,1000,0.003,0.025,0.015,0.005,19.58
0.004,240,1000,0.004,0.0,0.025,0.004,0.0
0.005,200,1000,0.004,0.0,0.04,0.0025,0.0
0.003,240,1000,0.004,0.0,0.015,0.003,7.28
0.005,240,1000,0.004,0.05,0.0,0.0,0.0
0.004,240,900,0.003,0.025,0.015,0.0,12.02
0.003,200,900,0.004,0.025,0.0,0.003,0.0
0.004,180,900,0.0035,0.025,0.0,0.0,0.0
0.005,240,900,0.0035,0.0,0.0,0.0,0.0
0.005,180,900,0.004,0.05,0.0,0.0,0.0
0.004,240,1000,0.004,0.05,0.02,0.002,0.0
0.005,240,1200,0.004,0.025,0.02,0.0,11.08
0.003,200,1200,0.004,0.0,0.02,0.0,17.12
0.003,240,900,0.003,0.05,0.0,0.003,0.0
0.005,180,1200,0.0035,0.05,0.025,0.0025,0.0
0.005,200,900,0.0035,0.05,0.015,0.0,0.0
0.003,240,900,0.0035,0.0,0.02,0.003,17.08
0.004,180,900,0.0035,0.0,0.025,0.0,14.44
0.005,180,1000,0.004,0.0,0.025,0.005,0.0
0.004,240,900,0.0035,0.025,0.025,0.002,5.08
0.003,240,1200,0.004,0.0,0.04,0.003,0.0
0.004,240,1000,0.0035,0.025,0.0,0.004,0.0
0.005,180,900,0.004,0.025,0.025,0.005,0.0
0.005,200,900,0.0035,0.05,0.04,0.0025,0.0
0.004,200,1200,0.003,0.025,0.04,0.004,0.0
0.004,180,1000,0.003,0.05,0.025,0.002,0.0
0.004,240,900,0.003,0.05,0.02,0.0,9.92
0.004,240,900,0.003,0.05,0.0,0.0,0.0
0.005,200,1000,0.003,0.05,0.025,0.0025,0.0
0.003,240,900,0.004,0.0,0.015,0.003,5.08
0.003,240,1000,0.004,0.05,0.015,0.0015,0.0
0.005,240,900,0.0035,0.0,0.02,0.005,0.0
0.004,180,900,0.003,0.025,0.04,0.0,0.0
0.003,180,900,0.0035,0.025,0.04,0.0015,7.62
0.003,240,900,0.004,0.0,0.015,0.0015,5.08
0.004,240,900,0.0035,0.0,0.0,0.002,0.0
0.003,200,1200,0.004,0.05,0.0,0.0015,0.0
0.004,180,1000,0.0035,0.05,0.015,0.004,0.0
0.003,200,1000,0.003,0.0,0.02,0.003,0.0
0.005,240,1000,0.004,0.0,0.015,0.0,0.0
0.004,240,1000,0.003,0.0,0.02,0.004,12.88
0.004,200,900,0.003,0.0,0.0,0.0,0.0
0.005,240,900,0.003,0.025,0.02,0.005,16.28
0.004,200,900,0.003,0.025,0.02,0.0,12.76
0.003,200,900,0.0035,0.0,0.025,0.0,0.0
0.005,180,900,0.004,0.025,0.02,0.0025,10.5
0.004,200,900,0.004,0.025,0.0,0.002,0.0
0.005,240,1200,0.004,0.05,0.04,0.0,0.0
0.004,240,900,0.0035,0.05,0.02,0.002,0.0
0.003,180,1200,0.0035,0.0,0.025,0.0015,11.6
0.005,200,1200,0.004,0.0,0.0,0.0025,0.0
0.003,200,900,0.0035,0.0,0.04,0.0015,0.0
0.005,180,900,0.004,0.05,0.02,0.0,0.0
0.004,240,1000,0.003,0.0,0.025,0.004,0.0
0.004,200,1000,0.003,0.05,0.0,0.0,0.0
0.004,200,1000,0.003,0.025,0.0,0.0,0.0
0.003,240,1200,0.003,0.0,0.015,0.0,0.0
0.004,180,1200,0.0035,0.05,0.0,0.004,0.0
0.005,200,1200,0.0035,0.025,0.02,0.005,18.96
0.005,180,1000,0.0035,0.025,0.0,0.0,0.0
0.003,180,1200,0.003,0.0,0.04,0.0,9.36
0.005,200,900,0.0035,0.025,0.015,0.005,5.14
0.004,180,900,0.0035,0.05,0.04,0.0,0.0
0.004,180,1000,0.004,0.05,0.02,0.004,0.0
0.003,240,1200,0.004,0.05,0.015,0.003,0.0
0.003,180,900,0.0035,0.0,0.04,0.003,0.0
0.003,200,900,0.0035,0.025,0.025,0.0,6.6
0.003,240,900,0.004,0.0,0.0,0.0015,0.0
0.005,240,1000,0.0035,0.025,0.04,0.005,0.0
0.005,180,1200,0.0035,0.0,0.04,0.005,0.0
0.004,240,1000,0.0035,0.025,0.0,0.002,0.0
0.004,200,1200,0.003,0.0,0.04,0.002,0.0
0.003,200,1000,0.003,0.0,0.015,0.003,0.0
0.004,180,900,0.004,0.0,0.015,0.002,20.56
0.004,200,1200,0.004,0.025,0.015,0.002,7.9
0.003,200,900,0.004,0.0,0.0,0.003,0.0
0.004,240,1200,0.003,0.05,0.04,0.0,0.0
0.003,240,1200,0.003,0.0,0.02,0.003,9.26
0.005,200,1000,0.0035,0.025,0.0,0.005,0.0
0.004,180,1000,0.004,0.05,0.025,0.002,0.0
0.003,240,1000,0.004,0.0,0.025,0.0015,7.02
0.003,180,1200,0.004,0.025,0.04,0.0,0.0
0.004,200,900,0.0035,0.05,0.015,0.0,7.66
0.003,240,900,0.0035,0.05,0.02,0.0015,3.92
0.005,180,900,0.003,0.025,0.04,0.005,0.0
0.003,180,1200,0.003,0.025,0.04,0.0015,16.58
0.005,240,1000,0.003,0.0,0.015,0.0,0.0
0.004,200,1200,0.003,0.0,0.015,0.0,7.42
0.003,200,1200,0.004,0.0,0.04,0.003,0.0
0.003,240,900,0.004,0.025,0.015,0.0,0.0
0.005,200,900,0.004,0.05,0.025,0.0,0.0
0.004,200,1000,0.0035,0.025,0.02,0.0,3.74
0.005,180,900,0.0035,0.0,0.02,0.005,0.0
0.003,200,1200,0.0035,0.05,0.04,0.0,0.0
0.004,180,1000,0.004,0.05,0.02,0.0,0.0
0.005,240,1000,0.003,0.025,0.02,0.0,18.54
0.004,180,900,0.003,0.0,0.04,0.002,0.0
0.005,180,900,0.0035,0.05,0.02,0.0,0.0
0.004,200,900,0.004,0.05,0.04,0.004,0.0
0.005,180,1200,0.0035,0.025,0.04,0.0025,0.0
0.004,180,1000,0.004,0.05,0.015,0.004,0.0
0.003,180,1200,0.0035,0.025,0.025,0.0015,18.18
0.003,180,1200,0.003,0.025,0.025,0.0,22.7
0.004,240,900,0.004,0.025,0.02,0.0,8.54
0.005,180,900,0.0035,0.025,0.025,0.005,7.46
0.005,180,1200,0.003,0.025,0.015,0.0025,24.34
0.005,240,1000,0.0035,0.025,0.015,0.005,4.14
0.003,180,1000,0.004,0.025,0.02,0.003,4.62
0.005,200,1200,0.0035,0.0,0.04,0.005,0.0
0.004,200,1000,0.0035,0.05,0.015,0.0,10.0
0.005,180,1200,0.004,0.0,0.04,0.0,0.0
0.003,200,1000,0.0035,0.025,0.025,0.0015,0.0
0.003,200,1000,0.0035,0.05,0.015,0.003,8.76
0.004,180,1200,0.003,0.025,0.04,0.002,0.0
0.004,180,900,0.0035,0.05,0.015,0.004,0.0
0.004,200,900,0.004,0.0,0.015,0.0,0.0
0.004,200,1200,0.0035,0.05,0.025,0.0,0.0
0.005,180,900,0.0035,0.025,0.04,0.005,0.0
0.005,180,1200,0.004,0.025,0.04,0.005,0.0
0.005,240,1200,0.0035,0.05,0.025,0.0025,0.0
0.003,200,1200,0.004,0.0,0.04,0.0,0.0
0.003,200,1200,0.004,0.0,0.015,0.003,10.92
0.003,200,900,0.0035,0.05,0.0,0.0,0.0
0.003,200,1200,0.003,0.025,0.025,0.0,0.0
0.003,180,900,0.004,0.05,0.02,0.0,0.0
0.003,200,900,0.003,0.05,0.0,0.0,0.0
0.005,240,900,0.004,0.0,0.02,0.0,0.0
0.005,200,1200,0.0035,0.025,0.025,0.005,11.82
0.005,180,1200,0.004,0.025,0.0,0.005,0.0
0.004,200,900,0.0035,0.025,0.04,0.004,0.0
0.003,200,1000,0.0035,0.05,0.04,0.0,0.0
0.003,180,900,0.003,0.0,0.04,0.0,0.0
0.003,240,900,0.0035,0.05,0.015,0.003,0.0
0.004,200,1000,0.003,0.025,0.0,0.004,0.0
0.004,200,1200,0.0035,0.05,0.015,0.0,0.0
0.005,200,900,0.003,0.0,0.02,0.005,5.12
0.003,240,1000,0.0035,0.05,0.0,0.0,0.0
0.004,240,1000,0.003,0.0,0.02,0.0,13.3
0.005,200,900,0.004,0.0,0.04,0.0,0.0
0.003,240,1200,0.003,0.0,0.015,0.0015,0.0
0.005,240,1200,0.0035,0.0,0.02,0.005,3.36
0.005,200,900,0.004,0.025,0.025,0.005,0.0
0.004,180,1200,0.0035,0.05,0.025,0.0,0.0
0.003,240,900,0.0035,0.0,0.025,0.0,10.64
0.004,200,900,0.004,0.05,0.015,0.0,0.0
0.004,200,900,0.003,0.025,0.015,0.004,0.0
0.004,240,1200,0.0035,0.05,0.025,0.0,0.0
0.003,240,900,0.003,0.0,0.02,0.0015,13.66
0.004,200,900,0.004,0.0,0.015,0.002,0.0
0.003,240,900,0.003,0.0,0.015,0.0,7.3
0.004,240,900,0.003,0.0,0.02,0.002,9.76
